ProdID,Name,Brand,Tags,ImageURL,ReviewCount,Rating
1899,"Palap Piano Stickers Labels for 37, 49, 54, 61, 88 Keys Keyboard, Piano Removal Stickers",Palap,"Palap Piano Stickers Labels for 37, 49, 54, 61, 88 Keys Keyboard, Piano Removal Stickers Palap",/static/images/441.jpg,4633,4
525,"ZEBRONICS Zeb-Thunder Wireless Bluetooth Over The Ear Headphone, FM, mSD, 9 hrs Playback with Mic (Blue)",ZEBRONICS,"ZEBRONICS Zeb-Thunder Wireless Bluetooth Over The Ear Headphone, FM, mSD, 9 hrs Playback with Mic (Blue) ZEBRONICS",/static/images/1895.jpg,741,5
1075,"ZEBRONICS Sound Feast 50, 14 W Portable Speaker Supporting Bluetooth, Pendrive Slot, mSD Card, FM, Call Function (Black)",ZEBRONICS,"ZEBRONICS Sound Feast 50, 14 W Portable Speaker Supporting Bluetooth, Pendrive Slot, mSD Card, FM, Call Function (Black) ZEBRONICS",/static/images/2891.jpg,175,2
7,"Apple 20W USB-C Power Adapter (for iPhone, iPad & AirPods)",Apple,"Apple 20W USB-C Power Adapter (for iPhone, iPad & AirPods) Apple",/static/images/1005.jpg,182,2
1284,"JBL Tune 230NC TWS, Active Noise Cancellation Earbuds with Mic, Massive 40 Hrs Playtime with Speed Charge, Adjustable EQ A...",JBL,"JBL Tune 230NC TWS, Active Noise Cancellation Earbuds with Mic, Massive 40 Hrs Playtime with Speed Charge, Adjustable EQ A... JBL",/static/images/3441.jpg,4474,4
1124,"Noise Flair Bluetooth Wireless in Ear Earphones with Mic Dual Smart with Touch Controls, 35 Hour Playtime, Environmental C...",Noise,"Noise Flair Bluetooth Wireless in Ear Earphones with Mic Dual Smart with Touch Controls, 35 Hour Playtime, Environmental C... Noise",/static/images/3006.jpg,3124,3
95,realme Narzo 50 Pro 5G (Hyper Blue 6GB RAM+128GB Storage) Super AMOLED | Advanced Dimensity 920 5G Gaming Processor | 50% ...,realme,realme Narzo 50 Pro 5G (Hyper Blue 6GB RAM+128GB Storage) Super AMOLED | Advanced Dimensity 920 5G Gaming Processor | 50% ... realme,/static/images/1120.jpg,4377,2
1231,"AmazonBasics 20W Phone Charger for Cellular Phones | Type C Adapter, Fast Charging (Black)",AmazonBasics,"AmazonBasics 20W Phone Charger for Cellular Phones | Type C Adapter, Fast Charging (Black) AmazonBasics",/static/images/3310.jpg,4605,4
215,"boAt Wave Edge with 1.85"" HD Display, Advanced Bluetooth Calling Chip, Functional Crown, 100+ Sports Modes,Widget Control,...",boAt,"boAt Wave Edge with 1.85"" HD Display, Advanced Bluetooth Calling Chip, Functional Crown, 100+ Sports Modes,Widget Control,... boAt",/static/images/1391.jpg,55,2
451,"Samsung Galaxy M04 Dark Blue, 4GB RAM, 128GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery",Samsung,"Samsung Galaxy M04 Dark Blue, 4GB RAM, 128GB Storage | Upto 8GB RAM with RAM Plus | MediaTek Helio P35 | 5000 mAh Battery Samsung",/static/images/1794.jpg,4526,5
1237,"3M Scotch Magic Tape Roll | 1.9cm x 32.9 meter | Invisible, writable and hand tearable | For school projects, home and off...",3M,"3M Scotch Magic Tape Roll | 1.9cm x 32.9 meter | Invisible, writable and hand tearable | For school projects, home and off... 3M",/static/images/3319.jpg,4074,1
898,"Western Digital WD 1.5TB Elements Portable Hard Disk Drive, USB 3.0, Compatible with PC, PS4 and Xbox, External HDD (WDBU6...",Western,"Western Digital WD 1.5TB Elements Portable Hard Disk Drive, USB 3.0, Compatible with PC, PS4 and Xbox, External HDD (WDBU6... Western",/static/images/2500.jpg,88,1
321,Redmi Note 12 5G Mystique Blue 6GB RAM 128GB ROM | 1st Phone with 120Hz Super AMOLED and Snapdragon® 4 Gen 1 | 48MP AI Tri...,Redmi,Redmi Note 12 5G Mystique Blue 6GB RAM 128GB ROM | 1st Phone with 120Hz Super AMOLED and Snapdragon® 4 Gen 1 | 48MP AI Tri... Redmi,/static/images/1600.jpg,1166,2
202,"STRIFF Multi Angle Mobile Tabletop Stand. Phone Holder for iPhone, Android, Samsung, OnePlus, Xiaomi. Portable,Foldable Ce...",STRIFF,"STRIFF Multi Angle Mobile Tabletop Stand. Phone Holder for iPhone, Android, Samsung, OnePlus, Xiaomi. Portable,Foldable Ce... STRIFF",/static/images/1378.jpg,2279,2
719,Noise Buds VS201 V2 in-Ear Truly Wireless Earbuds with Dual Equalizer | with Mic | Total 14-Hour Playtime | Full Touch Con...,Noise,Noise Buds VS201 V2 in-Ear Truly Wireless Earbuds with Dual Equalizer | with Mic | Total 14-Hour Playtime | Full Touch Con... Noise,/static/images/2258.jpg,3700,1
151,"Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iP...",Wayona,"Wayona Nylon Braided USB to Lightning Fast Charging and Data Sync Cable Compatible for iPhone 13, 12,11, X, 8, 7, 6, 5, iP... Wayona",/static/images/1274.jpg,3976,4
77,boAt BassHeads 900 On-Ear Wired Headphones with Mic (White),boAt,boAt BassHeads 900 On-Ear Wired Headphones with Mic (White) boAt,/static/images/1100.jpg,2043,5
913,"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma TV's",Model-P4,"Model-P4 6 Way Swivel Tilt Wall Mount 32-55-inch Full Motion Cantilever for LED,LCD and Plasma TV's Model-P4",/static/images/2524.jpg,4655,4
1871,KABEER ART Heavy Duty 18 mm Cutter Knife Set With 10 Replacement Blades,KABEER,KABEER ART Heavy Duty 18 mm Cutter Knife Set With 10 Replacement Blades KABEER,/static/images/4361.jpg,2411,5
2350,Sony MDR-EX155AP in-Ear Wired Headphones with Mic (Black),Sony,Sony MDR-EX155AP in-Ear Wired Headphones with Mic (Black) Sony,/static/images/941.jpg,3357,3
660,"ELV DIRECT Lightweight Metal Body Fine Point Capacitive Stylus Pen for Touchscreen Devices, , Compatible with All Smartpho...",ELV,"ELV DIRECT Lightweight Metal Body Fine Point Capacitive Stylus Pen for Touchscreen Devices, , Compatible with All Smartpho... ELV",/static/images/213.jpg,4631,3
1441,"ZEBRONICS Sound Bomb 7 Bluetooth TWS in Ear Earbuds with 40H Playtime, ENC Mic, Rapid Charge, Upto 50ms Gaming Mode, Flash...",ZEBRONICS,"ZEBRONICS Sound Bomb 7 Bluetooth TWS in Ear Earbuds with 40H Playtime, ENC Mic, Rapid Charge, Upto 50ms Gaming Mode, Flash... ZEBRONICS",/static/images/3662.jpg,3008,2
1087,Xtore® Universal Mobile Phone Holder & Tablet Holder with 360° Rotation,Xtore®,Xtore® Universal Mobile Phone Holder & Tablet Holder with 360° Rotation Xtore®,/static/images/2928.jpg,3090,5
2054,"Noise Newly Launched Twist Bluetooth Calling Smart Watch with 1.38"" TFT Biggest Display, Up-to 7 Days Battery, 100+ Watch ...",Noise,"Noise Newly Launched Twist Bluetooth Calling Smart Watch with 1.38"" TFT Biggest Display, Up-to 7 Days Battery, 100+ Watch ... Noise",/static/images/4804.jpg,1987,1
1171,"Sounce 8 in 1 Soft Brush Cleaning Tools Kit for Keyboard, Earphone, Laptop, Camera & Lens, LED LCD Screen Display Cleaner ...",Sounce,"Sounce 8 in 1 Soft Brush Cleaning Tools Kit for Keyboard, Earphone, Laptop, Camera & Lens, LED LCD Screen Display Cleaner ... Sounce",/static/images/3150.jpg,3782,3
145,"boAt BassHeads 122 Wired in Ear Earphones with Heavy Bass, Integrated Controls and Mic (Gun Metal)",boAt,"boAt BassHeads 122 Wired in Ear Earphones with Heavy Bass, Integrated Controls and Mic (Gun Metal) boAt",/static/images/1196.jpg,3075,4
2293,Sounce Adjustable Xiaomi Mi Band 3/ Mi Band 4 Watch Strap Silicone Adjustable Men Women- Set of 5 (Multi-Colored),Sounce,Sounce Adjustable Xiaomi Mi Band 3/ Mi Band 4 Watch Strap Silicone Adjustable Men Women- Set of 5 (Multi-Colored) Sounce,/static/images/831.jpg,3733,5
1199,"HP 150 Wired Keyboard and Mouse Combo with Instant USB Plug-and-Play Setup, 12 Shortcut Keys, 6° Adjustable Slope Keyboard...",HP,"HP 150 Wired Keyboard and Mouse Combo with Instant USB Plug-and-Play Setup, 12 Shortcut Keys, 6° Adjustable Slope Keyboard... HP",/static/images/3192.jpg,1491,2
1486,"SanDisk Extreme microSD UHS I Card 64GB for 4K Video on Smartphones,Action Cams 170MB/s Read,80MB/s Write",SanDisk,"SanDisk Extreme microSD UHS I Card 64GB for 4K Video on Smartphones,Action Cams 170MB/s Read,80MB/s Write SanDisk",/static/images/3746.jpg,1260,1
1629,"Amazon Basics 20000mAh Lithium Polymer 18W Fast Charging Power Bank | Triple Output (Type C, 2 USB) and Dual Input (Type ...",Amazon,"Amazon Basics 20000mAh Lithium Polymer 18W Fast Charging Power Bank | Triple Output (Type C, 2 USB) and Dual Input (Type ... Amazon",/static/images/4004.jpg,4934,4
1125,"Amazon Basics Micro Usb Fast Charging Cable For Android Phones With Gold Plated Connectors (3 Feet, Black)",Amazon,"Amazon Basics Micro Usb Fast Charging Cable For Android Phones With Gold Plated Connectors (3 Feet, Black) Amazon",/static/images/3007.jpg,1688,1
188,"Portronics Ruffpad 8.5E Re-Writable LCD Writing Pad with Screen 21.5cm (8.5-inch) for Drawing, Playing, Handwriting Gifts ...",Portronics,"Portronics Ruffpad 8.5E Re-Writable LCD Writing Pad with Screen 21.5cm (8.5-inch) for Drawing, Playing, Handwriting Gifts ... Portronics",/static/images/1315.jpg,2720,3
2141,"WeCool S4 Selfie Stick, Bluetooth Selfie Stick with Light 6 Shades (3 colors and 2 tones), Capture your Photos and Videos ...",WeCool,"WeCool S4 Selfie Stick, Bluetooth Selfie Stick with Light 6 Shades (3 colors and 2 tones), Capture your Photos and Videos ... WeCool",/static/images/50.jpg,1488,5
2160,"IT2M Designer Mouse Pad for Laptop/Computer (9.2 X 7.6 Inches, 12788)",IT2M,"IT2M Designer Mouse Pad for Laptop/Computer (9.2 X 7.6 Inches, 12788) IT2M",/static/images/54.jpg,3102,3
551,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black)",ZEBRONICS,"ZEBRONICS Zeb-Thunder Bluetooth Wireless Over Ear Headphone FM, mSD, 9 hrs Playback with Mic (Black) ZEBRONICS",/static/images/194.jpg,3765,2
379,"ZEBRONICS Zeb-Evolve BTv5.0, Voice Assistant, Rapid Charge, Dual Pairing, Call Function, Magnetic Earpiece Bluetooth Wirel...",ZEBRONICS,"ZEBRONICS Zeb-Evolve BTv5.0, Voice Assistant, Rapid Charge, Dual Pairing, Call Function, Magnetic Earpiece Bluetooth Wirel... ZEBRONICS",/static/images/1683.jpg,1907,1
957,Amazon Brand - Solimo TPU Transparent Mobile Soft & Flexible Shockproof Back Cover with Cushioned Edges for iPhone 13- Clear,Amazon,Amazon Brand - Solimo TPU Transparent Mobile Soft & Flexible Shockproof Back Cover with Cushioned Edges for iPhone 13- Clear Amazon,/static/images/262.jpg,2407,5
1562,"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Color Display, Real Heart Rate Monitor, S...",PTron,"PTron Newly Launched Force X10 Bluetooth Calling Smartwatch with 1.7"" Full Touch Color Display, Real Heart Rate Monitor, S... PTron",/static/images/3897.jpg,4713,2
631,"boAt Stone 250 Portable Wireless Speaker with 5W RMS Immersive Audio, RGB LEDs, Up to 8HRS Playtime, IPX7 Water Resistanc...",boAt,"boAt Stone 250 Portable Wireless Speaker with 5W RMS Immersive Audio, RGB LEDs, Up to 8HRS Playtime, IPX7 Water Resistanc... boAt",/static/images/2099.jpg,1195,2
673,Qubo Car Dash Camera Pro Dash Cam from Hero Group | Made in India Dashcam | Full HD 1080p | Wide Angle View | G-Sensor | W...,Qubo,Qubo Car Dash Camera Pro Dash Cam from Hero Group | Made in India Dashcam | Full HD 1080p | Wide Angle View | G-Sensor | W... Qubo,/static/images/2166.jpg,3657,4
1508,SanDisk Extreme Pro SD UHS I 64GB Card for 4K Video for DSLR and Mirrorless Cameras 200MB/s Read & 90MB/s Write,SanDisk,SanDisk Extreme Pro SD UHS I 64GB Card for 4K Video for DSLR and Mirrorless Cameras 200MB/s Read & 90MB/s Write SanDisk,/static/images/3816.jpg,3645,1
1646,"OnePlus 11 5G (Titan Black, 8GB RAM, 128GB Storage)",OnePlus,"OnePlus 11 5G (Titan Black, 8GB RAM, 128GB Storage) OnePlus",/static/images/402.jpg,3770,4
1131,ORCHID ENGINEERS Stylish Iron Remote Stand For Home (Black Glossy Finish) |Tv Remote Stand Holder For Home Decor| Tv Unit ...,ORCHID,ORCHID ENGINEERS Stylish Iron Remote Stand For Home (Black Glossy Finish) |Tv Remote Stand Holder For Home Decor| Tv Unit ... ORCHID,/static/images/3019.jpg,569,1
1395,"Inefable® (10 Pcs with Black Pouch) Pubg Anti-Slip Thumb Sleeve, Slip-Proof Sweat-Proof Professional Touch Screen Thumbs F...",Inefable®,"Inefable® (10 Pcs with Black Pouch) Pubg Anti-Slip Thumb Sleeve, Slip-Proof Sweat-Proof Professional Touch Screen Thumbs F... Inefable®",/static/images/3603.jpg,3501,3
1271,POLICE Backpack for Men Casual Laptop Bag Office/Travel/College 30 Ltr Hedge Polyester - Black,POLICE,POLICE Backpack for Men Casual Laptop Bag Office/Travel/College 30 Ltr Hedge Polyester - Black POLICE,/static/images/3399.jpg,723,5
1484,"Gizga Essentials Laptop Bag Sleeve Case Cover Pouch with Handle for 15.6 Inch Laptop for Men & Women, Padded Laptop Compar...",Gizga,"Gizga Essentials Laptop Bag Sleeve Case Cover Pouch with Handle for 15.6 Inch Laptop for Men & Women, Padded Laptop Compar... Gizga",/static/images/374.jpg,110,4
362,"Classmate Soft Cover 6 Subject Spiral Binding Notebook, Single Line, 300 Pages",Classmate,"Classmate Soft Cover 6 Subject Spiral Binding Notebook, Single Line, 300 Pages Classmate",/static/images/1665.jpg,4058,3
1273,Cosmic Byte C1070T Interstellar Wired Gamepad,Cosmic,Cosmic Byte C1070T Interstellar Wired Gamepad Cosmic,/static/images/3402.jpg,4755,4
1403,Sony SA-D40 4.1 Channel Multimedia Speaker System with Bluetooth (Black),Sony,Sony SA-D40 4.1 Channel Multimedia Speaker System with Bluetooth (Black) Sony,/static/images/3614.jpg,23,3
446,TP-Link Tapo 360° 3MP 2304 Full HD 1296P Video Pan/Tilt Smart Wi-Fi Security Camera | Alexa Enabled | 2-Way Audio| Night V...,TP-Link,TP-Link Tapo 360° 3MP 2304 Full HD 1296P Video Pan/Tilt Smart Wi-Fi Security Camera | Alexa Enabled | 2-Way Audio| Night V... TP-Link,/static/images/179.jpg,2866,1
220,"ZEBRONICS Zeb-Sound Bomb 1 TWS Earbuds with BT5.0, Up to 12H Playback, Touch Controls, Voice Assistant, Splash Proof with ...",ZEBRONICS,"ZEBRONICS Zeb-Sound Bomb 1 TWS Earbuds with BT5.0, Up to 12H Playback, Touch Controls, Voice Assistant, Splash Proof with ... ZEBRONICS",/static/images/1419.jpg,3653,1
1476,"uni-Ball Eye UB 157 Roller Pen | Tip Size 0.7 mm | Comfortable Grip| Ideal for Students and Professionals | for School, Of...",uni-Ball,"uni-Ball Eye UB 157 Roller Pen | Tip Size 0.7 mm | Comfortable Grip| Ideal for Students and Professionals | for School, Of... uni-Ball",/static/images/3714.jpg,2210,2
1254,"Fire-Boltt India's No 1 Smartwatch Brand Ring Bluetooth Calling with SpO2 & 1.7” Metal Body with Blood Oxygen Monitoring, ...",Fire-Boltt,"Fire-Boltt India's No 1 Smartwatch Brand Ring Bluetooth Calling with SpO2 & 1.7” Metal Body with Blood Oxygen Monitoring, ... Fire-Boltt",/static/images/3376.jpg,4806,5
236,realme narzo 50i Prime (Dark Blue 3 GB RAM +32 GB Storage) Octa-core Processor | 5000 mAh Battery,realme,realme narzo 50i Prime (Dark Blue 3 GB RAM +32 GB Storage) Octa-core Processor | 5000 mAh Battery realme,/static/images/1436.jpg,422,1
1557,"Boult Audio Newly Launched X10 True Wireless in Ear Earbuds with 45H Playtime, 40ms Xtreme Low Latency Mode, ENC Mic, Made...",Boult,"Boult Audio Newly Launched X10 True Wireless in Ear Earbuds with 45H Playtime, 40ms Xtreme Low Latency Mode, ENC Mic, Made... Boult",/static/images/3892.jpg,3005,5
800,"Original Super Fast Charging 18W Adapter for iQOO Z6 5G, iQOO Z6 Lite 5G, iQOO Z6 Lite, iQOO U5e 5G, iQOO Z8 5G, iQOO U5x ...",Original,"Original Super Fast Charging 18W Adapter for iQOO Z6 5G, iQOO Z6 Lite 5G, iQOO Z6 Lite, iQOO U5e 5G, iQOO Z8 5G, iQOO U5x ... Original",/static/images/2357.jpg,4016,4
627,"DIGITEK® (DRL-14C) Professional (31cm) Dual Temperature LED Ring Light with Tripod Stand & Mini Tripod for YouTube, Photo-...",DIGITEK®,"DIGITEK® (DRL-14C) Professional (31cm) Dual Temperature LED Ring Light with Tripod Stand & Mini Tripod for YouTube, Photo-... DIGITEK®",/static/images/2094.jpg,4375,5
1560,"SanDisk Ultra UHS I 64GB SD Card 140MB/s for DSLR and Mirrorless Cameras, 10Y Warranty",SanDisk,"SanDisk Ultra UHS I 64GB SD Card 140MB/s for DSLR and Mirrorless Cameras, 10Y Warranty SanDisk",/static/images/3895.jpg,3025,1
1731,"Portronics Auto 20 Smart Audio Connector with Mobile Charger(Type C + QC 3.0), Latest Bluetooth 5.1, 30W Output, Handsfree...",Portronics,"Portronics Auto 20 Smart Audio Connector with Mobile Charger(Type C + QC 3.0), Latest Bluetooth 5.1, 30W Output, Handsfree... Portronics",/static/images/4110.jpg,4123,2
855,Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men,Bagneeds,Bagneeds Men's Black Synthetic Leather Briefcase Best Laptop Messenger Bag Satchel for Men Bagneeds,/static/images/2451.jpg,4751,3
81,"SanDisk Ultra® microSDXC™ UHS-I Card, 128GB, 140MB/s R, 10 Y Warranty, for Smartphones",SanDisk,"SanDisk Ultra® microSDXC™ UHS-I Card, 128GB, 140MB/s R, 10 Y Warranty, for Smartphones SanDisk",/static/images/1104.jpg,702,2
2115,"AmazonBasics Monitor Stand, Height Adjustable Arm Mount- Steel",AmazonBasics,"AmazonBasics Monitor Stand, Height Adjustable Arm Mount- Steel AmazonBasics",/static/images/494.jpg,1103,5
732,"boAt Rockerz 245v2 Bluetooth Wireless in Ear Earphones with Upto 8 Hours Playback, 12mm Drivers, IPX5, Magnetic Eartips, I...",boAt,"boAt Rockerz 245v2 Bluetooth Wireless in Ear Earphones with Upto 8 Hours Playback, 12mm Drivers, IPX5, Magnetic Eartips, I... boAt",/static/images/2271.jpg,2757,1
244,"boAt Newly Launched Wave Call Plus with 1.83"" HD Display, ENx™ Tech(Clear Calls), Advanced Bluetooth Calling,Hindi & Engli...",boAt,"boAt Newly Launched Wave Call Plus with 1.83"" HD Display, ENx™ Tech(Clear Calls), Advanced Bluetooth Calling,Hindi & Engli... boAt",/static/images/1468.jpg,4242,1
398,"Redmi Note 11 (Horizon Blue, 6GB RAM, 128GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charge...",Redmi,"Redmi Note 11 (Horizon Blue, 6GB RAM, 128GB Storage)|90Hz FHD+ AMOLED Display | Qualcomm® Snapdragon™ 680-6nm | 33W Charge... Redmi",/static/images/1700.jpg,1343,4
11,"Redmi A1 (Light Blue, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Andro...",Redmi,"Redmi A1 (Light Blue, 2GB RAM, 32GB Storage) | Segment Best AI Dual Cam | 5000mAh Battery | Leather Texture Design | Andro... Redmi",/static/images/102.jpg,2050,2
1622,"EGate i9 Pro-Max 1080p Native Full HD Projector 4k Support | 4500 L (420 ANSI) | 210"" (533 cm) Large Screen | VGA, AV, HDM...",EGate,"EGate i9 Pro-Max 1080p Native Full HD Projector 4k Support | 4500 L (420 ANSI) | 210"" (533 cm) Large Screen | VGA, AV, HDM... EGate",/static/images/4.jpg,1443,1
1426,"Amazon Basics HL-007347 HDMI Input to DVI Output (Not VGA) Adapter Cable, 6 Feet, Black",Amazon,"Amazon Basics HL-007347 HDMI Input to DVI Output (Not VGA) Adapter Cable, 6 Feet, Black Amazon",/static/images/3645.jpg,1184,1
514,"Noise Pulse 2 Max Advanced Bluetooth Calling Smart Watch with 1.85'' TFT and 550 Nits Brightness, Smart DND, 10 Days Batte...",Noise,"Noise Pulse 2 Max Advanced Bluetooth Calling Smart Watch with 1.85'' TFT and 550 Nits Brightness, Smart DND, 10 Days Batte... Noise",/static/images/1882.jpg,398,4
613,"Duracell Rechargeable AA 1300mAh Batteries, 4Pcs",Duracell,"Duracell Rechargeable AA 1300mAh Batteries, 4Pcs Duracell",/static/images/2059.jpg,2662,5
520,"AmazonBasics Expanding File Folder, Letter Size (Fits A4 Paper) - Black - with 13 pockets",AmazonBasics,"AmazonBasics Expanding File Folder, Letter Size (Fits A4 Paper) - Black - with 13 pockets AmazonBasics",/static/images/189.jpg,1606,2
2296,"LAPSTER HDMI Switch Splitter, 2 Port Bi-Directional Manual HDMI Switch 2 in 1 Out or 1 in 2 Out Splitter Supports 4K 2K 3D...",LAPSTER,"LAPSTER HDMI Switch Splitter, 2 Port Bi-Directional Manual HDMI Switch 2 in 1 Out or 1 in 2 Out Splitter Supports 4K 2K 3D... LAPSTER",/static/images/834.jpg,4740,1
1825,"SUKHAD Audio Interface AMP iRig from for iPod Touch, iPhone, and iPad, 7 X 2 X 2 cm, Black and White",SUKHAD,"SUKHAD Audio Interface AMP iRig from for iPod Touch, iPhone, and iPad, 7 X 2 X 2 cm, Black and White SUKHAD",/static/images/4279.jpg,471,5
1224,Wesley Unisex Milestone Casual Waterproof Laptop Office School College Business Travel Backpack 25 L (Dimensions: 12.5x18 ...,Wesley,Wesley Unisex Milestone Casual Waterproof Laptop Office School College Business Travel Backpack 25 L (Dimensions: 12.5x18 ... Wesley,/static/images/3299.jpg,1396,2
229,"Redgear Shadow Spear Gaming Wired On Ear Headphones with Mic, 50Mm Drivers, Over-Ear Design, Omnidirectional and Breathing...",Redgear,"Redgear Shadow Spear Gaming Wired On Ear Headphones with Mic, 50Mm Drivers, Over-Ear Design, Omnidirectional and Breathing... Redgear",/static/images/1428.jpg,1312,2
2173,DeHMY 58MMx25Mtr(2Inch) Thermal Paper roll (Set of 10 Rolls) (58MMx25Mtr(2Inch)),DeHMY,DeHMY 58MMx25Mtr(2Inch) Thermal Paper roll (Set of 10 Rolls) (58MMx25Mtr(2Inch)) DeHMY,/static/images/6.jpg,4377,3
926,OneAssist 1 Year Extended Warranty Plan for Headphones 1001 to 2000 - Email Delivery Within 2 Hours,OneAssist,OneAssist 1 Year Extended Warranty Plan for Headphones 1001 to 2000 - Email Delivery Within 2 Hours OneAssist,/static/images/2542.jpg,1451,1
2168,"Prestige Popular Max 5 + 3 + 2 Litre Aluminium Outer Lid Pressure Cooker Combo Pack, 2 Lids, Silver, Large (11791)",Prestige,"Prestige Popular Max 5 + 3 + 2 Litre Aluminium Outer Lid Pressure Cooker Combo Pack, 2 Lids, Silver, Large (11791) Prestige",/static/images/551.jpg,2920,2
395,Gear Aspire 30L Water Restant Office Laptop Bag/Backpack for Men/Women/(Black),Gear,Gear Aspire 30L Water Restant Office Laptop Bag/Backpack for Men/Women/(Black) Gear,/static/images/1698.jpg,165,1
1573,OneAssist 2 Years Extended Warranty Plan for Headphones 1001 to 2000 - Email Delivery Within 2 Hours,OneAssist,OneAssist 2 Years Extended Warranty Plan for Headphones 1001 to 2000 - Email Delivery Within 2 Hours OneAssist,/static/images/3908.jpg,1161,5
1267,"Portronics Toad II Wireless Optical Mouse with Dual Connectivity 2.4 Ghz & Bluetooth 5.0, Rechargeable Battery, Adjustable...",Portronics,"Portronics Toad II Wireless Optical Mouse with Dual Connectivity 2.4 Ghz & Bluetooth 5.0, Rechargeable Battery, Adjustable... Portronics",/static/images/3395.jpg,4377,2
491,"Rapidotzz Band Straps - 3 Pcs (Unisex) | Removable Straps ONLY for Amazfit Bip, Amazfit GTS, Galaxy Watch Active 2, Gear S...",Rapidotzz,"Rapidotzz Band Straps - 3 Pcs (Unisex) | Removable Straps ONLY for Amazfit Bip, Amazfit GTS, Galaxy Watch Active 2, Gear S... Rapidotzz",/static/images/1838.jpg,4051,1
1594,Amozo Ultra Hybrid Camera and Drop Protection Back Cover Case for iPhone 13 (Polycarbonate| Back Transparent - Sides Black),Amozo,Amozo Ultra Hybrid Camera and Drop Protection Back Cover Case for iPhone 13 (Polycarbonate| Back Transparent - Sides Black) Amozo,/static/images/3974.jpg,3837,1
986,Wipro Flex Box with Universal Socket and 4 meter long cord,Wipro,Wipro Flex Box with Universal Socket and 4 meter long cord Wipro,/static/images/2692.jpg,1524,3
2359,DOMS Painting Kit,DOMS,DOMS Painting Kit DOMS,/static/images/950.jpg,4399,4
1637,"Tecno Spark 8T (Atlantic Blue, 4GB RAM,64GB Storage)| 50MP AI Camera | 7GB Expandable RAM",Tecno,"Tecno Spark 8T (Atlantic Blue, 4GB RAM,64GB Storage)| 50MP AI Camera | 7GB Expandable RAM Tecno",/static/images/4011.jpg,696,4
1845,"Samsung Guru Music 2 315 (GT-B315, Blue) (SM-B315EZBDINS)",Samsung,"Samsung Guru Music 2 315 (GT-B315, Blue) (SM-B315EZBDINS) Samsung",/static/images/4313.jpg,1920,4
2037,Spigen QS11 Quad Car Phone Holder Magnetic Air Vent Phone Holder | QNMP Compatible with Most Smartphones - Black,Spigen,Spigen QS11 Quad Car Phone Holder Magnetic Air Vent Phone Holder | QNMP Compatible with Most Smartphones - Black Spigen,/static/images/4764.jpg,3167,3
249,"Lenovo 300 Wired Plug & Play USB Mouse, High Resolution 1600 DPI Optical Sensor, 3-Button Design with clickable Scroll Whe...",Lenovo,"Lenovo 300 Wired Plug & Play USB Mouse, High Resolution 1600 DPI Optical Sensor, 3-Button Design with clickable Scroll Whe... Lenovo",/static/images/1474.jpg,4336,5
1289,"DIGITEK® (DLS-9FT) Lightweight & Portable Aluminum Alloy Light Stand for Ring Light, Reflector, Flash Units, Diffuser, Por...",DIGITEK®,"DIGITEK® (DLS-9FT) Lightweight & Portable Aluminum Alloy Light Stand for Ring Light, Reflector, Flash Units, Diffuser, Por... DIGITEK®",/static/images/3448.jpg,4700,2
664,DOMS X1 Pencil 10 Pcs,DOMS,DOMS X1 Pencil 10 Pcs DOMS,/static/images/2133.jpg,1761,4
704,Portronics Konnect L 1.2M POR-1401 Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function (White),Portronics,Portronics Konnect L 1.2M POR-1401 Fast Charging 3A 8 Pin USB Cable with Charge & Sync Function (White) Portronics,/static/images/2221.jpg,3903,3
1287,"Amazon Basics Multipurpose Foldable Laptop Table with Mac Holder/Tab Holder | Table Holder Study Table, Breakfast Table, F...",Amazon,"Amazon Basics Multipurpose Foldable Laptop Table with Mac Holder/Tab Holder | Table Holder Study Table, Breakfast Table, F... Amazon",/static/images/3446.jpg,3669,1
1370,"Lava Yuva 2 Pro (Glass Lavender, 4GB RAM, 64GB Storage)| 2.3 Ghz Octa Core Helio G37| 13 MP AI Triple Camera |Fingerprint ...",Lava,"Lava Yuva 2 Pro (Glass Lavender, 4GB RAM, 64GB Storage)| 2.3 Ghz Octa Core Helio G37| 13 MP AI Triple Camera |Fingerprint ... Lava",/static/images/3576.jpg,390,2
